,Unnamed: 0,date,id,nama,umur,id_produk,produk,brand,nilai_produk,jumlah_review,tempat_beli,jenis,kategori,tipe_kulit,waktu_pemakaian,penggunaan,kepuasan,rekomendasi,warna_kulit,tone_kulit
2430,2430,2021-12-03T15:47:16.000Z,711151,Cherilyn,19 - 24,40069,Rexona Advanced Whitening,Rexona,4.2,(9),Transmart,Deodorants,Personal Care,Oily,1 month - 3 months,n,2,Cherilyn doesn't recommend this product! ,Medium Dark,Neutral
2431,2431,2021-12-03T15:45:39.000Z,966159,hannachristigun,30 - 34,77818,Your Skin Bae Serum,AVOSKIN,4.6,(15),Shopee,Serum \\u0026 Essence,Treatment,Normal,1 month - 3 months,n,5,hannachristigun recommends this product!,Light,Neutral
2432,2432,2021-12-03T15:44:25.000Z,264208,31Dellapuspa,18 and Under,86864,Glutaglow Soap Bar,L'Indka,4.9,(14),Shopee,Facial Wash,Cleanser,Oily,1 week - 1 month,y,5,31Dellapuspa recommends this product!,Medium Dark,Warm
2433,2433,2021-12-03T15:43:36.000Z,711151,Cherilyn,19 - 24,74182,Whitening Antibakteri Deodorant Sanrio Gudetama,NIVEA,5,(692),Indomaret,Deodorants,Personal Care,Oily,6 months - 1 year,n,5,Cherilyn recommends this product!,Medium Dark,Neutral
2434,2434,2021-12-03T15:42:02.000Z,966159,hannachristigun,19 - 24,88058,Khelir Cotton Liptint,SADA by Cathy Sharon,5,(902),Shopee,Lip Stain \\u0026 Tint,Lips,Normal,1 month - 3 months,n,5,hannachristigun recommends this product!,Light,Neutral
2435,2435,2021-12-03T15:40:17.000Z,711151,Cherilyn,19 - 24,65267,24H Melt-In Moisture ,NIVEA,4.6,(426),Shopee,Lip Balm \\u0026 Treatments,Lips,Oily,6 months - 1 year,y,4,Cherilyn recommends this product!,Medium Dark,Neutral
2436,2436,2021-12-03T15:39:02.000Z,545561,hiddenstars,19 - 24,89295,Antibacterial Sprist ,Klarens,5,(985),FD Try and Review,Hand Soap,Hand Treatment,Oily,1 month - 3 months,n,5,hiddenstars recommends this product!,Light,Neutral
2437,2437,2021-12-03T15:36:54.000Z,378079,askmimin,25 - 29,18728,White Make Up Starter,NIVEA,5,(893),Indomaret,Corrector \\u0026 Primer,Face,Combination,1 month - 3 months,n,3,askmimin doesn't recommend this product! ,Medium,Neutral
2438,2438,2021-12-03T15:36:04.000Z,711151,Cherilyn,19 - 24,56618,Whitening Antibakteri Deodorant,NIVEA,5,(1183),Alfamart,Deodorants,Personal Care,Oily,More than 1 year,n,5,Cherilyn recommends this product!,Medium Dark,Neutral
2439,2439,2021-12-03T15:34:17.000Z,562466,kraissh,19 - 24,13857,Coconut Passion,Victoria's Secret,4.8,(193),Carousell,"EDC, Body Mist \\u0026 Spray",Fragrance,Normal,1 month - 3 months,y,5,kraissh recommends this product!,Medium Light,Warm
2440,2440,2021-12-03T15:32:48.000Z,966159,hannachristigun,19 - 24,77460,Tamanu Oil,Portia Skin,5,(1),Shopee,Face Oil ,Moisturizer,Normal,1 month - 3 months,n,5,hannachristigun recommends this product!,Light,Neutral
2441,2441,2021-12-03T15:32:00.000Z,916539,putriiiaiee,19 - 24,36298,ceraVe Moisturizing Cream,CeraVe,4,(2),Shopee,Night Cream,Moisturizer,Oily,1 month - 3 months,y,5,putriiiaiee recommends this product!,Medium Dark,Neutral
2442,2442,2021-12-03T15:30:44.000Z,711151,Cherilyn,19 - 24,44412,Extra White Night Nourish Body Serum,NIVEA,3.4,(886),Transmart,Lotion,Moisturizer,Oily,6 months - 1 year,n,5,Cherilyn recommends this product!,Medium Dark,Neutral
2443,2443,2021-12-03T15:28:59.000Z,986477,sinyoo,19 - 24,89253,Noni Probiotics Hydrate Me,N'pure,3.6,(2535),Brand website,Lotion,Moisturizer,Combination,More than 1 year,y,5,sinyoo recommends this product!,Medium Light,Neutral
2444,2444,2021-12-03T15:26:40.000Z,916539,putriiiaiee,25 - 29,80803,ADARA Bee Clear Acne Treatment,Adara,5,(108),Shopee,Acne Treatment,Treatment,Oily,1 month - 3 months,y,1,putriiiaiee doesn't recommend this product! ,Medium Dark,Neutral
2445,2445,2021-12-03T15:25:24.000Z,378079,askmimin,25 - 29,38672,Perfect Bright Moisturizer,Wardah,4.3,(2981),Traditional market,Day Cream,Moisturizer,Combination,1 week - 1 month,y,4,askmimin doesn't recommend this product! ,Medium,Neutral
2446,2446,2021-12-03T15:24:33.000Z,711151,Cherilyn,25 - 29,28206,Extra White Radiant & Smooth Serum,NIVEA,4.8,(3504),Transmart,Lotion,Moisturizer,Oily,6 months - 1 year,n,4,Cherilyn recommends this product!,Medium Dark,Neutral
2447,2447,2021-12-03T15:23:01.000Z,986475,tiktik8,19 - 24,57315,FRAGRANCE BODY LOTION,Victoria's Secret,4.4,(665),Instagram,Lotion,Moisturizer,Combination,3 months - 6 months,y,4,tiktik8 recommends this product!,Medium,Warm
2448,2448,2021-12-03T15:20:48.000Z,711151,Cherilyn,19 - 24,1504,Extra White Care & Protect Body Serum,NIVEA,4,(1875),Transmart,Lotion,Moisturizer,Oily,6 months - 1 year,n,4,Cherilyn recommends this product!,Medium Dark,Neutral
2449,2449,2021-12-03T15:20:35.000Z,71983,higiamawadah,19 - 24,86180,Reset Gentle Micellar Cleansing Water,Somethinc,4.4,(34),Shopee,Face,Makeup Remover,Oily,1 month - 3 months,n,4,higiamawadah recommends this product!,Medium,Neutral
2450,2450,2021-12-03T15:17:24.000Z,985615,angel666,19 - 24,26513,Green Tea Moist PHA Gauze Peeling,Neogen,5,(109),Shopee,Scrub \\u0026 Exfoliator,Cleanser,Dry,1 week - 1 month,n,5,angel666 recommends this product!,Light,Neutral
2451,2451,2021-12-03T15:15:46.000Z,711151,Cherilyn,25 - 29,14186,24H Melt-In Moisture ,NIVEA,4.7,(52),Shopee,Lip Balm \\u0026 Treatments,Lips,Oily,3 months - 6 months,y,5,Cherilyn recommends this product!,Medium Dark,Neutral
2452,2452,2021-12-03T15:15:23.000Z,985615,angel666,25 - 29,18400,Centella Water Alcohol-Free Toner,Cosrx,4.7,(61),Shopee,Toner,Cleanser,Dry,More than 1 year,n,5,angel666 recommends this product!,Light,Neutral
2453,2453,2021-12-03T15:13:24.000Z,985615,angel666,19 - 24,12723,Low pH Good Morning Gel Cleanser,Cosrx,4.8,(57),Shopee,Facial Wash,Cleanser,Dry,Less than 1 week,n,2,angel666 recommends this product!,Light,Neutral
2454,2454,2021-12-03T15:13:10.000Z,374892,lio_putra,25 - 29,74802,Game Changer Tripeptide Eye Concentrate Gel,Somethinc,4.7,(14),Watson,Eye Serum,Eye Treatment,Oily,1 week - 1 month,y,5,lio_putra recommends this product!,Medium Dark,Warm
2455,2455,2021-12-03T15:11:03.000Z,859489,jihanariska,25 - 29,66580,Miraculous Retinol Ampoule,AVOSKIN,4.9,(118),Shopee,Serum \\u0026 Essence,Treatment,Combination,3 months - 6 months,n,5,jihanariska recommends this product!,Medium Light,Neutral
2456,2456,2021-12-03T15:09:25.000Z,778914,kittylestrange91,19 - 24,55680,Holika holika good cera  super ceramide mist,Holika Holika,4.7,(75),KKV,Face Mist,Moisturizer,Combination,1 week - 1 month,n,5,kittylestrange91 recommends this product!,Medium Light,Neutral
2457,2457,2021-12-03T15:07:21.000Z,358299,abigailfrida,25 - 29,52738,Red Energy Recovery Serum,Mamonde,4.6,(29),PR Package,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,y,5,abigailfrida recommends this product!,Medium Light,Neutral
2458,2458,2021-12-03T15:02:54.000Z,267451,nukedamayanti,25 - 29,27708,Brightening Green Tea + Orange Blossom Peel Off Mask,FREEMAN,5,(115),Official Brand Store,Wash-Off,Mask,Oily,6 months - 1 year,y,4,nukedamayanti recommends this product!,Medium,Neutral
2459,2459,2021-12-03T15:02:03.000Z,318322,ameliadini,25 - 29,66519,Pure White Pollution D-TOXX,Pond's,3.8,(121),Indomaret,Facial Wash,Cleanser,Oily,1 month - 3 months,n,4,ameliadini recommends this product!,Medium Light,Warm
2460,2460,2021-12-03T15:02:02.000Z,711151,Cherilyn,25 - 29,4265,Aroma Therapy Shower Gel,Palmolive,3.8,(250),Watson,Shower Gel \\u0026 Cream,Body Wash,Oily,6 months - 1 year,y,4,Cherilyn recommends this product!,Medium Dark,Neutral
2461,2461,2021-12-03T15:01:10.000Z,951842,emilia12,19 - 24,88725,Dry Shampoo+,COLAB,4.8,(3503),Brand website,Dry Shampoo,Shampoo \\u0026 Conditioner,Oily,1 week - 1 month,n,5,emilia12 recommends this product!,Medium Dark,Neutral
2462,2462,2021-12-03T14:59:38.000Z,859489,jihanariska,25 - 29,1643,Even Better Clinical Dark Spot Corrector,CLINIQUE,4.2,(88),FD Try and Review,Serum \\u0026 Essence,Treatment,Combination,3 months - 6 months,n,4,jihanariska recommends this product!,Medium Light,Neutral
2463,2463,2021-12-03T14:58:49.000Z,848145,Ivonia92,25 - 29,44795,Aloe Vera Soothing Gel,SNP,4.7,(249),Gift,Skin Soothing Treatment,Treatment,Combination,Less than 1 week,n,5,Ivonia92 recommends this product!,Medium Light,Neutral
2464,2464,2021-12-03T14:58:30.000Z,127332,amalinyvanilla,30 - 34,87577,Colorft Cream Blush ,Wardah,5,(107),FD Try and Review,Cream,Blush,Combination,1 week - 1 month,n,5,amalinyvanilla recommends this product!,Medium,Neutral
2465,2465,2021-12-03T14:58:29.000Z,318322,ameliadini,25 - 29,1418,Sensibio H2O,Bioderma,3.3,(118),Tokopedia,Face,Makeup Remover,Oily,1 week - 1 month,n,5,ameliadini recommends this product!,Medium Light,Warm
2466,2466,2021-12-03T14:57:53.000Z,13859,dorohedoro,30 - 34,89304,743 Flat Definer Brush,Armando Caruso,5,(108),Tokopedia,Eye ,Make Up,Combination,More than 1 year,n,5,dorohedoro doesn't recommend this product! ,Medium Light,Warm
2467,2467,2021-12-03T14:55:15.000Z,127332,amalinyvanilla,25 - 29,87576,Colorfit Cream Blush,Wardah,3.6,(143),FD Try and Review,Cream,Blush,Combination,1 week - 1 month,n,4,amalinyvanilla recommends this product!,Medium,Neutral
2468,2468,2021-12-03T14:53:51.000Z,938121,ayyusri,19 - 24,23109,Mist Toner,Pyunkang Yul,4.9,(117),Brand website,Face Mist,Moisturizer,Oily,1 month - 3 months,y,5,ayyusri recommends this product!,Medium,Neutral
2469,2469,2021-12-03T14:52:13.000Z,848145,Ivonia92,25 - 29,54130,Powerstay Demi-Matte Cover Cushion,Make Over,4.6,(44),Tokopedia,BB \\u0026 CC Cream,Face,Combination,3 months - 6 months,n,5,Ivonia92 recommends this product!,Medium Light,Neutral
2470,2470,2021-12-03T14:51:33.000Z,778914,kittylestrange91,19 - 24,89022,Tintdorable Lip Stain - Lip Tint,Hanasui,4.4,(25),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,4,kittylestrange91 recommends this product!,Medium Light,Neutral
2471,2471,2021-12-03T14:51:19.000Z,644834,Atikamelina,25 - 29,79758,Sun Battle SPF 45 PA+++,Emina,4.6,(376),Shopee,Sun Protection,Moisturizer,Combination,1 month - 3 months,n,4,Atikamelina recommends this product!,Medium,Warm
2472,2472,2021-12-03T14:50:57.000Z,464628,hannanggraeni,18 and Under,51748,Balance Priming Water,Studio Tropik,3,(1),Shopee,Corrector \\u0026 Primer,Face,Oily,More than 1 year,n,5,hannanggraeni recommends this product!,Medium Light,Neutral
2473,2473,2021-12-03T14:50:22.000Z,944898,ulfaftr,19 - 24,23018,Cheeklit Pressed Blush On,Emina,5,(114),Guardian,Powder,Blush,Combination,6 months - 1 year,y,3,ulfaftr recommends this product!,Medium,Warm
2474,2474,2021-12-03T14:49:45.000Z,127332,amalinyvanilla,25 - 29,87578,Colorft Cream Blush ,Wardah,3.4,(181),FD Try and Review,Cream,Blush,Combination,1 week - 1 month,n,4,amalinyvanilla recommends this product!,Medium,Neutral
2475,2475,2021-12-03T14:46:48.000Z,13859,dorohedoro,25 - 29,89305,Premium 343 Crease Brush,Tammia,4.5,(157),Tokopedia,Eye ,Make Up,Combination,More than 1 year,n,5,dorohedoro recommends this product!,Medium Light,Warm
2476,2476,2021-12-03T14:46:06.000Z,440653,Suci_Soenirdja,19 - 24,54274,Blendie Bar,Aeris Beaute ,4.3,(157),Tokopedia,Brush Cleanser,Make Up,Combination,6 months - 1 year,n,5,Suci_Soenirdja recommends this product!,Medium Light,Warm
2477,2477,2021-12-03T14:46:05.000Z,986470,nungky_viida,19 - 24,84056,Oil Free Brightening Daily Moisturizer,Azarine Cosmetics,4.8,(18),Shopee,Lotion \\u0026 Emulsion,Moisturizer,25 - 29,1 month - 3 months,y,5,nungky_viida recommends this product!,,
2478,2478,2021-12-03T14:43:15.000Z,848242,Rizqalita,19 - 24,26021,Lip Coat,BLP Beauty,4.7,(6),Brand website,Lipstick,Lips,Combination,More than 1 year,n,4,Rizqalita recommends this product!,Medium,Neutral
2479,2479,2021-12-03T14:42:41.000Z,778914,kittylestrange91,18 and Under,89019,Tintdorable Lip Stain - Lip Tint,Hanasui,5,(106),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,5,kittylestrange91 recommends this product!,Medium Light,Neutral
2480,2480,2021-12-03T14:41:47.000Z,944898,ulfaftr,30 - 34,18842,Galactomyces Niacin Special Treatment Essence,Manyo Factory,4.5,(2),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 week - 1 month,y,2,ulfaftr doesn't recommend this product! ,Medium,Warm
2481,2481,2021-12-03T14:41:18.000Z,464628,hannanggraeni,25 - 29,41911,Waterdrop Sleeping Mask,Viva Cosmetics,5,(107),Shopee,Sleeping Mask,Mask,Oily,Less than 1 week,y,4,hannanggraeni recommends this product!,Medium Light,Neutral
2482,2482,2021-12-03T14:41:16.000Z,897642,starrybam,19 - 24,79485,Sheet Mask,QIANSOTO,4.9,(32),Shopee,Mask Sheet,Mask,Dry,1 week - 1 month,y,4,starrybam recommends this product!,Medium,Neutral
2483,2483,2021-12-03T14:40:19.000Z,13859,dorohedoro,18 and Under,89306,311 Detail Eye Liner Brush,Masami Shouko,5,(113),Shopee,Eye ,Make Up,Combination,More than 1 year,n,5,dorohedoro recommends this product!,Medium Light,Warm
2484,2484,2021-12-03T14:37:47.000Z,713595,nadiandiva,25 - 29,74402,Ultralight Hydraglow Day Cream,Azarine Cosmetics,5,(105),Shopee,Day Cream,Moisturizer,Oily,1 week - 1 month,y,5,nadiandiva recommends this product!,Medium Dark,Neutral
2485,2485,2021-12-03T14:35:19.000Z,897642,starrybam,19 - 24,7506,Natural Smooth and Glow Lotion,Marina,4.9,(116),Traditional market,Lotion,Moisturizer,Dry,3 months - 6 months,n,5,starrybam recommends this product!,Medium,Neutral
2486,2486,2021-12-03T14:34:56.000Z,778914,kittylestrange91,19 - 24,89020,Tintdorable Lip Stain - Lip Tint,Hanasui,5,(106),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,5,kittylestrange91 recommends this product!,Medium Light,Neutral
2487,2487,2021-12-03T14:33:42.000Z,644834,Atikamelina,19 - 24,65871,C-Riously 24k Gold Essence,Somethinc,4.3,(156),Shopee,Serum \\u0026 Essence,Treatment,Combination,1 month - 3 months,n,4,Atikamelina recommends this product!,Medium,Warm
2488,2488,2021-12-03T14:33:16.000Z,986471,Kaz_gf,19 - 24,55590,Intensive Skin White Cream,Azalea,4.1,(606),Lulu Hypermarket,Foot Cream,Hand \\u0026 Foot,Oily,1 week - 1 month,y,5,Kaz_gf recommends this product!,Medium Light,Neutral
2489,2489,2021-12-03T14:31:18.000Z,944898,ulfaftr,25 - 29,11648,lipstik,Hare,4.9,(115),Traditional market,Lipstick,Lips,Combination,1 month - 3 months,y,3,ulfaftr doesn't recommend this product! ,Medium,Warm
2490,2490,2021-12-03T14:29:51.000Z,573628,mthnns,19 - 24,76561,Oud Satin Mood,Maison Francis Kurkdjian,4.3,(4957),Gift,EDP,Fragrance,Combination,1 month - 3 months,y,4,mthnns recommends this product!,Light,Neutral
2491,2491,2021-12-03T14:29:24.000Z,713595,nadiandiva,25 - 29,66267,C White Lightening Serum,Azarine Cosmetics,4.6,(425),Shopee,Serum \\u0026 Essence,Treatment,Oily,1 week - 1 month,y,5,nadiandiva recommends this product!,Medium Dark,Neutral
2492,2492,2021-12-03T14:27:33.000Z,848242,Rizqalita,25 - 29,8732,Super Lustrous Lipstick,Revlon,5,(112),Matahari,Lipstick,Lips,Combination,More than 1 year,n,4,Rizqalita recommends this product!,Medium,Neutral
2493,2493,2021-12-03T14:27:27.000Z,778914,kittylestrange91,25 - 29,89021,Tintdorable Lip Stain - Lip Tint,Hanasui,4.2,(331),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,5,kittylestrange91 recommends this product!,Medium Light,Neutral
2494,2494,2021-12-03T14:25:57.000Z,112643,realdefdanik,25 - 29,62321,Acne Warrior,Skin Game,4.4,(26),Tokopedia,Acne Treatment,Treatment,Combination,1 week - 1 month,y,5,realdefdanik recommends this product!,Medium Light,Neutral
2495,2495,2021-12-03T14:25:52.000Z,986448,Dhiyasls2101,18 and Under,53284,Snail Truecica Miracle Repair Serum,Some by Mi,4.3,(2730),Shopee,Serum \\u0026 Essence,Treatment,18 and Under,3 months - 6 months,y,5,Dhiyasls2101 recommends this product!,,
2496,2496,2021-12-03T14:22:25.000Z,672342,just_nee,25 - 29,83914,Eau de Perfume Musk Series,Evangeline,4.9,(114),Indomaret,EDP,Fragrance,Dry,Less than 1 week,y,5,just_nee recommends this product!,Medium Light,Warm
2497,2497,2021-12-03T14:22:04.000Z,944898,ulfaftr,25 - 29,1177,Eye Brow Pencil,Viva Cosmetics,4.1,(981),Guardian,Eye Brow,Eyes,Combination,1 month - 3 months,y,3,ulfaftr recommends this product!,Medium,Warm
2498,2498,2021-12-03T14:19:47.000Z,497922,mommae,18 and Under,77101,Body Fragrance,Careso,5,(104),Shopee,"EDC, Body Mist \\u0026 Spray",Fragrance,Combination,Less than 1 week,y,5,mommae recommends this product!,Medium Light,Neutral
2499,2499,2021-12-03T14:18:06.000Z,70737,auliaasaf,30 - 34,88212,Exclusive All Night Mask Gel ,Inez Cosmetics,5,(103),FD Try and Review,Night Cream,Moisturizer,Combination,1 week - 1 month,y,5,auliaasaf recommends this product!,Light,Neutral
2500,2500,2021-12-03T14:17:42.000Z,70737,auliaasaf,18 and Under,88211,Exclusive All Day Facial Moisturizer,Inez Cosmetics,5,(105),FD Try and Review,Day Cream,Moisturizer,Combination,1 week - 1 month,y,5,auliaasaf recommends this product!,Light,Neutral
2501,2501,2021-12-03T14:16:59.000Z,557498,Anisehun,18 and Under,58546,Murumuru Butter & Rose Conditioner,Love Beauty and Planet,5,(102),Shopee,Conditioner,Shampoo \\u0026 Conditioner,Dry,1 week - 1 month,n,5,Anisehun recommends this product!,Medium Light,Neutral
2502,2502,2021-12-03T14:16:02.000Z,944898,ulfaftr,18 and Under,18471,Exclusive Matte Lip Cream,Wardah,5,(104),wardah event,Lipstick,Lips,Combination,1 month - 3 months,y,3,ulfaftr doesn't recommend this product! ,Medium,Warm
2503,2503,2021-12-03T14:14:53.000Z,557498,Anisehun,18 and Under,63947,It's Skin power 10 Formula Effector,It's Skin,5,(31),Lazada,Serum \\u0026 Essence,Treatment,Dry,3 months - 6 months,n,3,Anisehun doesn't recommend this product! ,Medium Light,Neutral
2504,2504,2021-12-03T14:13:33.000Z,778914,kittylestrange91,18 and Under,88498, DEWDROP! Lips and Cheek Tint,Rollover Reaction,5,(103),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,4,kittylestrange91 recommends this product!,Medium Light,Neutral
2505,2505,2021-12-03T14:11:53.000Z,557498,Anisehun,18 and Under,50018,Brightening Shower Scrub,Scarlett,4.9,(113),Shopee,Scrub \\u0026 Exfoliator,Bath \\u0026 Shower,Dry,1 month - 3 months,n,4,Anisehun recommends this product!,Medium Light,Neutral
2506,2506,2021-12-03T14:09:10.000Z,557498,Anisehun,18 and Under,44442,Age Defy Skin Refiner,Safi,5,(111),Shopee,Toner,Cleanser,Dry,1 month - 3 months,n,4,Anisehun recommends this product!,Medium Light,Neutral
2507,2507,2021-12-03T14:09:03.000Z,986457,kamilalyssa,18 and Under,208,Gentle Skin Cleanser,Cetaphil,5,(110),Watson,Facial Wash,Cleanser,Oily,6 months - 1 year,n,5,kamilalyssa recommends this product!,Light,Warm
2508,2508,2021-12-03T14:08:23.000Z,778914,kittylestrange91,19 - 24,88499, DEWDROP! Lips and Cheek Tint,Rollover Reaction,5,(109),Shopee,Lip Stain \\u0026 Tint,Lips,Combination,1 week - 1 month,n,4,kittylestrange91 recommends this product!,Medium Light,Neutral
2509,2509,2021-12-03T14:04:29.000Z,945027,bellagunawan,35 - 39,88553,Tinted Glowing Sunscreen,Lucienne,5,(101),FD Try and Review,Sun Protection,Moisturizer,Dry,1 week - 1 month,y,5,bellagunawan recommends this product!,Light,Cool
2510,2510,2021-12-03T14:04:27.000Z,986457,kamilalyssa,35 - 39,859,UV Aqua Rich Watery Essence SPF 50+/PA++++,Biore,4.8,(192),Shopee,Sun Protection,Moisturizer,Oily,6 months - 1 year,n,5,kamilalyssa recommends this product!,Light,Warm
2511,2511,2021-12-03T14:01:01.000Z,864821,Depe,25 - 29,87788,Niacinamide Booster Ampoule,Votre Peau,3.8,(464),Gift,Serum \\u0026 Essence,Treatment,Combination,1 month - 3 months,y,5,Depe recommends this product!,Medium,Neutral
2512,2512,2021-12-03T14:00:24.000Z,986457,kamilalyssa,25 - 29,69320,Langsre Brightspot Serum,Langsre,4.9,(112),Shopee,Serum \\u0026 Essence,Treatment,Oily,3 months - 6 months,y,5,kamilalyssa recommends this product!,Light,Warm
2513,2513,2021-12-03T13:58:45.000Z,678383,Fatimazzz,19 - 24,87791,Matcha Sebo Control Serum,Ella Skincare,4.3,(155),Gift,Acne Treatment,Treatment,Combination,1 week - 1 month,y,3,Fatimazzz recommends this product!,Medium,Neutral
2514,2514,2021-12-03T13:56:58.000Z,985897,vincentherin,25 - 29,81272,Disney Edition Complete Me! Face Palette,Jacquelle,5,(102),Shopee,Face Palette,Face,18 and Under,Less than 1 week,y,5,vincentherin recommends this product!,,
2515,2515,2021-12-03T13:56:32.000Z,985897,vincentherin,19 - 24,86650,Yogurt Sleeping Mask,Jacquelle,4.8,(83),Shopee,Sleeping Mask,Mask,18 and Under,Less than 1 week,y,5,vincentherin recommends this product!,,
2516,2516,2021-12-03T13:56:18.000Z,986457,kamilalyssa,19 - 24,81038,Skin Barrier Water Cream,Dear Me Beauty,4.8,(260),Shopee,Day Cream,Moisturizer,Oily,1 week - 1 month,y,5,kamilalyssa recommends this product!,Light,Warm
2517,2517,2021-12-03T13:56:09.000Z,985897,vincentherin,25 - 29,86269,Butter Clay Mask With Calamine,Jacquelle,4.9,(111),Shopee,Wash-Off,Mask,18 and Under,Less than 1 week,y,5,vincentherin recommends this product!,,
2518,2518,2021-12-03T13:55:13.000Z,985897,vincentherin,25 - 29,83216,Primer Lipomask,Jacquelle,5,(108),Shopee,Mask Sheet,Mask,18 and Under,Less than 1 week,y,5,vincentherin recommends this product!,,
